ID,Xp,Yp,Hp,g,X,Y,Hnorm,Z,TCR
4669.0,342328.3814,340015.114752,150.2140193375872,981140.3638203912,341300.0,339500.0,177.245,2.105,1.8900727626986243e-05
4670.0,340998.06445,337506.246155,338.8632070717343,981123.8857686964,341300.0,336500.0,253.548,2.112,5.208570690912763e-06
4671.0,337020.250502,335629.163213,355.7776938198675,981092.6595309165,337300.0,334500.0,426.128,2.123,8.320599077654968e-06
4672.0,339052.055925,338110.959769,238.1340164536277,981112.4997665855,338300.0,337500.0,272.618,2.115,9.997162117019515e-06
4681.0,320806.50427,354028.615613,176.0,981140.1860574264,320300.0,353500.0,174.154,2.065,7.598733495778798e-06
4682.0,322005.639285,350929.423696,187.000298553412,981134.9964603441,321300.0,350500.0,194.629,2.078,8.34843965151003e-06
4691.0,320432.706531,349893.127387,206.0,981129.5869921147,320300.0,349500.0,213.454,2.08,3.8384228041850925e-06
4692.0,322387.182412,351637.3795730001,183.0,981137.0370225022,322300.0,350500.0,194.794,2.079,1.1890365816575872e-05
4693.0,322236.009332,352538.948366,179.9895871864173,981138.0373457869,322300.0,351500.0,185.0,2.075,9.44005098616852e-06
4694.0,324768.433502,349716.3853830001,181.8442242928901,981133.7659937227,324300.0,349500.0,187.581,2.084,5.0407230005747105e-06
4695.0,324952.792097,347913.051392,182.9709729980222,981128.1928376714,324300.0,347500.0,195.203,2.09,7.832520118665966e-06
4696.0,320954.216675,345042.711061,202.0,981118.9935240793,320300.0,344500.0,211.173,2.096,8.782285176099652e-06
4698.0,320374.850612,343599.381124,213.7525127149601,981114.2901469654,320300.0,342500.0,219.799,2.103,8.552160698504756e-06
4699.0,320598.717258,346169.889656,195.0,981121.2709023976,320300.0,345500.0,208.515,2.093,7.078269419487327e-06
4701.0,321577.64248,347267.445152,212.5207370713179,981124.050278373,321300.0,346500.0,202.954,2.091,7.640214225653541e-06
4702.0,320853.364319,347018.741418,216.2835117604627,981123.2272802672,320300.0,346500.0,197.201,2.09,7.872301945440692e-06
4703.0,320643.205703,343337.784619,209.2339836569903,981113.4581863937,320300.0,342500.0,219.799,2.103,8.629735337191596e-06
4704.0,325343.279456,347220.634734,207.1023308885596,981126.058934662,325300.0,346500.0,192.27,2.094,5.576065752620999e-06
4705.0,323845.883131,347441.41977,228.2303255066518,981125.55562954,323300.0,346500.0,195.302,2.093,1.4522644005476118e-05
4706.0,325162.538725,351719.558683,181.0,981137.7872226536,324300.0,351500.0,181.0,2.077,1.064895873066781e-05
4707.0,322605.063661,349851.611175,198.4417156657778,981131.8195125929,322300.0,349500.0,211.571,2.082,4.813132903906272e-06
4708.0,325686.199871,350859.296268,181.3342721653935,981136.672169433,325300.0,350500.0,177.0,2.081,5.4768031300752495e-06
4709.0,326443.908467,350626.713552,179.4951722470942,981136.6280499406,326300.0,349500.0,184.624,2.084,1.236659970937353e-05
4710.0,324162.568366,348201.607638,196.7271261367617,981128.3998179676,323300.0,347500.0,213.792,2.09,1.5318352899167037e-05
4711.0,326219.238169,354687.824796,168.0,981141.6315562124,325300.0,354500.0,176.847,2.065,8.179972146498478e-06
4712.0,323295.498113,352494.380853,178.0,981138.4785341364,323300.0,351500.0,186.671,2.076,9.600274397199401e-06
4713.0,322148.242952,352170.2374089999,179.0,981137.2031973623,321300.0,351500.0,162.565,2.074,1.1164734405519537e-05
4719.0,321677.807243,344849.1470149999,194.382599435572,981118.4138914905,321300.0,344500.0,198.593,2.097,5.332356351748869e-06
4725.0,326280.256446,340958.397943,200.1613998038065,981111.6660611051,325300.0,340500.0,195.108,2.113,1.7615713491913026e-05
4726.0,322379.017224,339002.680453,215.0199438509189,981100.4507238849,322300.0,338500.0,217.777,2.116,4.246315956814842e-06
4727.0,321728.707924,341403.192958,216.0,981107.2092438453,321300.0,340500.0,226.797,2.11,1.2989903224044005e-05
4728.0,322534.916133,341221.555637,213.9395158889092,981107.2311698608,322300.0,340500.0,231.362,2.111,6.9863224576089065e-06
4729.0,323480.612849,342115.448003,213.8764216889103,981111.4077623019,323300.0,341500.0,214.115,2.109,5.818615955937522e-06
4730.0,326564.217687,339044.499112,218.5149284806848,981107.3372038286,326300.0,338500.0,210.786,2.118,5.924319771400646e-06
4731.0,323275.338045,337042.845425,218.1261536321708,981096.7624667719,322300.0,336500.0,221.206,2.121,1.8569110621742928e-05
4732.0,323385.270202,338705.853651,217.7973046970819,981101.3122398177,322300.0,338500.0,217.777,2.116,9.49781848633197e-06
4733.0,320404.797881,336060.675573,234.3856066927547,981087.1647007628,320300.0,335500.0,239.563,2.121,4.856687815482848e-06
4735.0,320266.203372,337650.750909,241.4407773733255,981092.6006913668,320300.0,336500.0,238.849,2.119,8.136404793873275e-06
4737.0,322644.501733,343369.220955,214.659699777545,981114.6874931159,322300.0,342500.0,218.206,2.105,1.1833914625334068e-05
4738.0,323861.820823,344036.490356,208.116650661701,981117.3909321807,323300.0,343500.0,217.792,2.103,8.055007959029601e-06
4739.0,322435.017247,344414.365943,201.0458174383606,981117.6399648626,322300.0,343500.0,213.0,2.102,1.0208661195476704e-05
4741.0,322505.012091,340467.504241,231.5965706670831,981105.1948066824,322300.0,339500.0,221.344,2.114,8.566482807426424e-06
4742.0,322388.007817,338029.206032,217.2530951587978,981097.9193375207,322300.0,337500.0,227.0,2.119,6.0096483581268715e-06
4743.0,322357.660311,339086.887557,211.903617964661,981100.6055413255,322300.0,338500.0,217.777,2.116,6.271400855715974e-06
4744.0,322570.28692,341536.476812,214.0287841640966,981108.4532024493,322300.0,340500.0,231.362,2.111,9.542205781658123e-06
4747.0,321193.1635380001,340565.269915,224.3467445379211,981103.8514122048,321300.0,339500.0,227.0,2.113,9.29665337917072e-06
4754.0,325034.712526,335375.335575,208.0,981095.8134424654,324300.0,334500.0,213.193,2.127,1.5727805805161828e-05
4755.0,322548.211469,330486.323773,241.1138747853946,981081.190227493,322300.0,330500.0,242.201,2.134,1.147844891117829e-06
4756.0,322520.047162,334258.6714860001,248.4119881423559,981086.2495131325,322300.0,333500.0,250.293,2.128,7.1544647253359635e-06
4757.0,323703.423624,336021.435004,225.0,981094.7164380953,323300.0,335500.0,230.641,2.124,6.772627154181095e-06
4758.0,335490.989658,335852.173034,229.0,981096.7373481324,335300.0,335500.0,233.465,2.122,3.984148421936002e-06
4759.0,335224.553755,337988.397946,211.6040653192467,981105.446261829,334300.0,337500.0,212.0,2.118,1.3829848569212706e-05
4760.0,332230.193384,346602.041613,161.0,981134.9532581817,332300.0,345500.0,161.0,2.096,1.0056467121453871e-05
4761.0,335559.783485,352490.621605,153.2220288851201,981150.8257983082,335300.0,351500.0,169.828,2.073,9.158857181615043e-06
4762.0,334641.853002,351980.878013,173.9851113910995,981148.6432457916,334300.0,351500.0,177.0,2.074,6.040659999872169e-06
4763.0,335411.309488,349768.31839,154.0,981146.5990099355,334300.0,349500.0,160.292,2.081,1.3556440656906259e-05
4764.0,333260.030198,347956.901861,180.8893123323736,981140.6847653522,332300.0,347500.0,181.393,2.09,1.7376213117273247e-05
4765.0,335490.688057,346795.618006,155.1442560073265,981140.2180457383,335300.0,346500.0,161.589,2.09,3.5680687536436263e-06
4766.0,334950.5967999999,348099.860417,156.5928992985446,981143.209041367,334300.0,347500.0,157.23,2.088,9.188318378658882e-06
4767.0,335799.75899,347673.543402,155.0,981143.4777086482,335300.0,347500.0,154.166,2.087,4.956412107040945e-06
4768.0,338940.742259,344462.346776,166.7761218713931,981138.4121977765,338300.0,343500.0,176.33,2.097,1.5697947549040945e-05
4769.0,341452.780731,338449.988239,205.7044658105806,981130.8355474847,341300.0,337500.0,255.749,2.109,1.0807058058120631e-05
4770.0,343109.640716,338114.586131,171.0,981143.1154607103,342300.0,337500.0,205.013,2.108,1.044932895011392e-05
4771.0,342366.400204,337167.200039,207.5132897488438,981132.7094228662,342300.0,336500.0,213.507,2.11,7.1938240344538955e-06
4772.0,344269.456757,337887.020198,159.0,981148.4928192114,343300.0,337500.0,175.751,2.106,1.3274946462996623e-05
4774.0,347268.096399,340586.5391620001,153.0,981150.4203615854,347300.0,339500.0,152.743,2.093,1.0361185138180617e-05
4775.0,332789.768982,336079.870207,221.1679789652094,981105.2505496378,332300.0,335500.0,223.548,2.125,7.844894143657198e-06
4776.0,333532.66908,338661.758709,200.7776713269268,981112.3373118802,333300.0,337500.0,209.228,2.119,1.3629287517548372e-05
4777.0,336544.763083,338805.974461,192.3439877599212,981111.6066915955,336300.0,338500.0,192.891,2.114,4.042367441171361e-06
4778.0,334315.883411,333065.511265,223.4033192750649,981101.4086897194,333300.0,332500.0,236.772,2.131,1.9331845250877935e-05
4779.0,333056.002755,331219.437323,341.0,981099.6500942699,332300.0,330500.0,376.583,2.136,1.0807157862886373e-05
4782.0,335970.26625,331360.3964530001,264.7184441165391,981103.2426279177,335300.0,330500.0,263.161,2.133,1.4970757085022528e-05
4783.0,334814.930237,331183.385263,244.3714590141608,981102.6877194914,334300.0,330500.0,352.72,2.134,8.75851040734006e-06
4784.0,334399.884404,335806.57977,212.8717688811994,981101.8214141193,333300.0,335500.0,216.581,2.124,1.3762293802797801e-05
4785.0,337355.604697,336088.697083,371.8089446912854,981093.8005789386,337300.0,335500.0,414.573,2.12,6.307488349915006e-06
4786.0,338894.662752,336211.399803,554.7678493068488,981098.0377699647,338300.0,335500.0,643.0,2.119,9.562937262950515e-06
4787.0,336833.610302,333485.203261,282.0,981097.4652572267,336300.0,332500.0,268.0,2.128,1.8573556337450734e-05
4788.0,336819.353232,339157.497441,177.2770398510414,981112.8811952577,336300.0,338500.0,192.891,2.114,8.634182874073578e-06
4789.0,334757.164393,341220.694206,194.9172857311423,981123.1479501585,334300.0,340500.0,195.367,2.111,8.642696124772846e-06
4790.0,336217.625278,340419.725611,178.8072047295063,981124.6221576335,336300.0,339500.0,195.046,2.112,8.185098400774718e-06
4791.0,338711.21413,339514.876104,177.9476369319236,981121.7477222733,338300.0,338500.0,211.382,2.112,1.7460425218466282e-05
4792.0,326034.732685,351331.87832,184.6471670349783,981137.6481800373,325300.0,350500.0,177.0,2.081,1.1500087099266518e-05
4793.0,324762.2065309999,349754.886429,182.0,981133.7821903651,324300.0,349500.0,187.581,2.084,5.275057489835693e-06
4794.0,325061.929242,348393.223424,188.3615771660143,981129.362863671,324300.0,347500.0,195.203,2.09,1.6188271080665857e-05
4795.0,326768.613996,348906.0531620001,178.0,981132.7018201386,326300.0,348500.0,183.359,2.087,6.423376056033391e-06
4796.0,330518.553268,351806.183202,165.0,981142.7315049617,330300.0,351500.0,163.281,2.077,3.8513855641736475e-06
4797.0,327359.002785,349574.980016,186.8725970607048,981135.2206587133,327300.0,348500.0,205.448,2.087,1.103239921495063e-05
4798.0,329281.583884,351617.082316,166.8699943785723,981140.894220233,329300.0,350500.0,165.84,2.081,1.0683303463273166e-05
4799.0,329889.095378,351415.868555,169.5860377604131,981141.3943907549,329300.0,350500.0,165.84,2.081,1.4718520408747212e-05
4800.0,332794.143142,351249.434267,178.2626369308297,981144.775377083,332300.0,350500.0,165.942,2.08,9.130213095278096e-06
4801.0,330566.436124,350380.111282,161.7151704929129,981140.7493217756,330300.0,349500.0,165.0,2.084,1.1191970492933099e-05
4802.0,334196.032956,341136.302999,193.0,981122.9847030392,333300.0,340500.0,192.772,2.112,1.5003188561163484e-05
4803.0,335246.269974,344890.944536,167.7887022814757,981134.2435677708,334300.0,344500.0,175.173,2.098,1.3112000919712697e-05
4804.0,333594.334833,340523.8653100001,190.0,981120.4177234177,333300.0,339500.0,181.896,2.115,9.665932707607298e-06
4805.0,335386.671291,341014.320847,182.1541122587807,981123.2305982736,335300.0,340500.0,171.0,2.11,4.409920402736881e-06
4806.0,335533.774643,342947.573398,189.671870567352,981129.8902297285,335300.0,342500.0,193.591,2.103,4.998559078064516e-06
4807.0,335458.841347,341421.9541769999,195.0,981124.9973453946,335300.0,340500.0,171.0,2.11,1.0566613740927097e-05
4808.0,332151.82655,343078.807806,183.7357532723381,981125.1648085259,331300.0,342500.0,177.0,2.107,1.051066873147308e-05
4809.0,331896.678155,342838.9108979999,185.9111990909205,981124.2212649207,331300.0,342500.0,177.0,2.107,6.876801154913591e-06
4810.0,338274.690985,341794.409486,161.0,981129.9488510053,337300.0,341500.0,164.042,2.105,9.325896940520513e-06
4811.0,338376.829788,342329.85469,161.0,981131.4488305072,338300.0,341500.0,162.315,2.104,8.870890452050362e-06
4812.0,336254.953065,340506.913734,182.621648983808,981125.1482438049,336300.0,339500.0,195.046,2.112,9.40337786725364e-06
4813.0,334274.21789,346114.668362,161.0,981136.1355200849,333300.0,345500.0,161.0,2.095,1.557316138190057e-05
4814.0,335463.2618890001,345268.948925,160.0561524175443,981135.3104524061,335300.0,344500.0,175.0,2.097,9.111466564775956e-06
4815.0,338809.668364,346771.869453,155.0049429060091,981144.2013665426,338300.0,346500.0,154.495,2.087,5.748013307366025e-06
4816.0,341405.325174,347920.787942,155.0,981148.7824191219,340300.0,347500.0,154.243,2.081,1.4973329625856731e-05
4817.0,337633.275283,344165.494389,167.5693079673802,981135.5243028938,337300.0,343500.0,174.0,2.098,7.329954565559983e-06
4818.0,338835.476716,348935.542487,154.744515055307,981149.0499355928,338300.0,348500.0,156.0,2.081,7.139511149474584e-06
4819.0,339355.877523,348551.412429,153.3022934207675,981148.6006735344,339300.0,347500.0,149.501,2.083,1.0825414107874226e-05
4820.0,342010.088969,347124.201202,143.5695823407132,981147.5113176729,341300.0,346500.0,144.924,2.082,9.809441630120415e-06
4821.0,342309.094888,348804.506746,142.0,981150.9061242578,341300.0,348500.0,148.0,2.076,9.668254943116968e-06
4823.0,347735.671414,340623.910099,151.1737476499748,981151.3912072754,347300.0,340500.0,153.0,2.09,4.107971267444016e-06
4824.0,347389.061913,335744.868793,163.5380719374916,981152.308061532,346300.0,335500.0,167.716,2.104,1.3037291407237248e-05
4825.0,342283.339094,352122.863666,146.5276843089017,981159.8646936874,341300.0,351500.0,156.048,2.065,1.5763470999121667e-05
4826.0,342096.264194,350417.298337,144.8111350047981,981154.3629471451,342300.0,349500.0,142.0,2.071,5.228422099857646e-06
4827.0,343842.296989,350632.954118,147.3661697126081,981156.5755676493,343300.0,350500.0,145.23,2.066,4.974157822426999e-06
4828.0,344242.557861,349879.858006,136.1115893684691,981154.8215393652,343300.0,349500.0,148.487,2.069,1.297906460091881e-05
4829.0,345204.472478,350008.297599,136.0,981156.0074288135,344300.0,349500.0,143.498,2.067,1.0394774257558579e-05
4830.0,343352.657418,347480.439799,154.0,981149.6539710894,343300.0,346500.0,148.79,2.079,1.0117632858234669e-05
4831.0,345828.596892,351068.564419,138.0690159331079,981158.9280542835,345300.0,350500.0,144.494,2.062,8.069984219576898e-06
4832.0,343861.440658,351131.593182,141.8282096881513,981157.9400054526,343300.0,350500.0,145.23,2.066,8.773773573815274e-06
4833.0,346362.3994110001,349411.489814,138.0,981156.3166366698,346300.0,348500.0,154.49,2.066,9.545805642249203e-06
4834.0,345217.025544,346253.689174,143.4260268897662,981149.4056934298,344300.0,345500.0,146.749,2.08,1.63801577755445e-05
4835.0,348806.929918,353161.3913920001,144.8917270004167,981162.0578590862,348300.0,352500.0,147.312,2.047,8.59811590867338e-06
4836.0,347676.731468,350252.650386,140.9184125035348,981158.5271553856,347300.0,349500.0,137.257,2.061,8.309130960933307e-06
4837.0,345546.791183,349169.313086,146.0,981154.7222888379,345300.0,348500.0,157.329,2.069,6.732168248613409e-06
4838.0,349356.809087,345294.201137,149.340562153433,981154.0817678965,349300.0,344500.0,149.218,2.072,4.178297388993934e-06
4839.0,346725.164689,344796.036099,148.0,981149.421400716,346300.0,344500.0,149.217,2.079,5.302358034201851e-06
4840.0,347879.553338,350553.189195,141.2293422549549,981158.8867487666,348300.0,349500.0,143.783,2.058,6.199532837924078e-06
4845.0,339001.556808,329987.534789,275.2915866976437,981114.0114333916,338300.0,330500.0,306.0,2.131,4.284794305808613e-07
4851.0,344937.725639,330372.7366129999,185.6311121320068,981140.7610027974,344300.0,330500.0,198.0,2.12,2.474202244145313e-06
4854.0,348567.44619,330209.6038820001,180.9912420662906,981145.9539422784,348300.0,330500.0,181.793,2.111,-6.47678497548786e-08
4865.0,336393.755085,349910.987658,149.0,981148.098396564,335300.0,349500.0,158.232,2.081,1.4774529599949252e-05
4866.0,331084.435863,352438.149085,164.4593030751821,981143.7201149783,331300.0,351500.0,168.552,2.077,5.252259019291068e-06
4867.0,331323.145192,350040.295101,162.8062325310421,981141.8202492923,330300.0,349500.0,165.0,2.084,1.917745069409116e-05
4868.0,334394.461753,351347.942362,175.9524168720927,981147.2083932088,334300.0,350500.0,174.07,2.078,9.195803886817178e-06
4869.0,336699.235809,349251.733733,167.8206369130166,981147.3430504638,336300.0,348500.0,158.031,2.083,8.451198465189384e-06
4870.0,334128.5564369999,350061.785101,167.4973658318597,981145.0846821544,333300.0,349500.0,164.353,2.082,1.0226902030963087e-05
4871.0,340667.067354,354045.02791,137.0,981164.0294655064,340300.0,353500.0,143.733,2.059,6.702086966059872e-06
4872.0,340191.798205,349916.198605,166.0,981151.5995851409,339300.0,349500.0,155.241,2.076,1.2836849184931539e-05
4873.0,339475.618979,350193.342697,167.0,981151.4128683944,339300.0,349500.0,155.241,2.076,6.379399131121368e-06
4874.0,344597.632275,352224.429253,141.2143236382661,981161.0244560296,344300.0,351500.0,145.512,2.06,7.511279207485971e-06
4875.0,338674.647571,350442.641779,154.8392804900649,981151.4979989873,338300.0,349500.0,157.0,2.078,1.2891878658684266e-05
4876.0,342702.932849,353169.434501,135.0,981163.0393864084,342300.0,352500.0,143.039,2.059,7.88057246858225e-06
4877.0,343480.366682,351846.357306,143.3521406403306,981159.6544621165,343300.0,351500.0,138.0,2.062,3.873177520344179e-06
4878.0,349471.574989,350272.193985,147.5213503316063,981159.3126494889,349300.0,349500.0,140.781,2.056,2.320686908964769e-06
4879.0,347739.133861,343940.250179,148.1910299199917,981151.1658331777,347300.0,343500.0,153.0,2.08,6.4651683862421005e-06
4880.0,348270.414404,347203.207419,144.3936575550979,981154.3821692307,347300.0,346500.0,143.045,2.07,1.641422265029918e-05
4881.0,349750.194795,349443.764839,139.8156996857706,981158.5946880502,349300.0,348500.0,140.453,2.059,6.838833514842104e-06
4882.0,347084.749847,347576.323114,146.0720772295327,981153.8299074844,347300.0,346500.0,143.045,2.07,6.335128694326803e-06
4883.0,348690.446531,347562.379936,143.0,981155.4415024811,348300.0,346500.0,146.0,2.068,1.4253753387943453e-05
4884.0,335174.617098,330241.944704,261.08917872807,981103.5866635635,334300.0,330500.0,352.72,2.134,2.9548867911317593e-06
4896.0,323675.967744,330931.756078,237.7035171828138,981083.6431745465,323300.0,330500.0,239.16,2.136,5.914440363644858e-06
4903.0,323454.715539,329923.645913,246.5574650657582,981083.392825928,323300.0,330500.0,239.16,2.136,-1.0190186365963298e-06
4914.0,321613.0552669999,330194.314582,265.998475499918,981079.034535229,321300.0,330500.0,257.203,2.133,2.986594786388488e-08
4915.0,321653.168634,331094.189621,255.1711696197599,981079.7603237563,321300.0,330500.0,257.203,2.133,6.931024511929857e-06
4916.0,324584.35963,333731.872437,222.1697741232339,981090.1791981969,324300.0,333500.0,220.805,2.129,3.7841251244459455e-06
4917.0,323276.95046,334840.248761,235.7696095325355,981089.9691851337,322300.0,334500.0,237.193,2.125,1.2892468707501994e-05
4924.0,323858.989895,331630.330864,231.2299902209629,981084.7479624172,323300.0,331500.0,233.357,2.133,5.056929312218655e-06
4925.0,321770.895922,336154.034938,224.0,981090.3360346091,321300.0,335500.0,231.797,2.122,8.233750855765707e-06
4940.0,320607.254828,332718.68266,267.0819957165507,981078.5882471132,320300.0,332500.0,268.714,2.128,3.853785368337688e-06
4944.0,323215.183569,332368.309863,231.0,981084.2293012007,323300.0,331500.0,233.357,2.133,7.625176832881733e-06
4945.0,347171.3304480001,330243.141181,185.2478924659226,981144.2253205264,346300.0,330500.0,176.192,2.116,2.9840179412428163e-06
4947.0,349937.68725,339747.149838,173.3563861314569,981155.1010505212,349300.0,339500.0,169.492,2.088,2.1686846368660906e-06
4956.0,350113.240193,336765.507824,147.0,981153.3846293421,349300.0,336500.0,150.189,2.095,2.634667290632797e-06
4958.0,349233.920771,338528.156514,152.3446877736133,981153.8865401355,349300.0,337500.0,150.0,2.092,7.101080163695513e-06
4966.0,349313.588891,333877.140698,153.0,981149.1934596167,348300.0,333500.0,157.872,2.104,6.794061565043544e-06
4967.0,349932.992388,335289.760697,150.2398764216363,981151.0552081369,349300.0,334500.0,151.193,2.099,3.4860575593155713e-06
5110.0,349419.648011,344359.514015,150.9155790418835,981153.9188349305,349300.0,343500.0,150.739,2.075,7.211093999876349e-06
5140.0,350153.237196,346972.930408,147.7074741389078,981156.2668714642,349300.0,346500.0,152.0,2.065,3.247935880536944e-06
