ID,NG,EG,H,g,B,L,delta_gh,go_prim,delta_go_prim,delta_gB,g0e,delta_g0e,TCR,delta_gB_TCR,g0'',delta_g0''
2923,337948.102941,358366.275883,143.3777975069482,981168.7917130359,51.06918270175296,16.68630096538882,44.246388310644214,981213.0381013466,1961927.8743636275,45.849250288535664,981214.6409633245,499.8047010435257,7.610286605825403e-07,42.64352709378142,981211.4352401297,496.598977848771
2923,337948.102941,358366.275883,143.3777975069482,981168.7917130359,51.06918270175296,16.68630096538882,44.246388310644214,981213.0381013466,1961927.8743636275,45.849250288535664,981214.6409633245,499.8047010435257,7.641996133349676e-07,42.643527096952376,981211.4352401329,496.59897785191424
2932,339874.560839,354780.384875,139.8416567940149,981165.3116360465,51.03749384852427,16.71536965025405,43.155135286633,981208.4667713331,1961758.9918469759,44.71846572201376,981210.0301017686,659.5050261258148,7.673705660873949e-07,41.5918056186228,981206.9034416651,656.3783660223708
2932,339874.560839,354780.384875,139.8416567940149,981165.3116360465,51.03749384852427,16.71536965025405,43.155135286633,981208.4667713331,1961758.9918469759,44.71846572201376,981210.0301017686,659.5050261258148,7.705415188398221e-07,41.59180562179375,981206.9034416683,656.378366025514
2932,339874.560839,354780.384875,139.8416567940149,981165.3116360465,51.03749384852427,16.71536965025405,43.155135286633,981208.4667713331,1961758.9918469759,44.71846572201376,981210.0301017686,659.5050261258148,7.737124715922494e-07,41.59180562496471,981206.9034416715,656.3783660287736
2932,339874.560839,354780.384875,139.8416567940149,981165.3116360465,51.03749384852427,16.71536965025405,43.155135286633,981208.4667713331,1961758.9918469759,44.71846572201376,981210.0301017686,659.5050261258148,7.768834243446767e-07,41.59180562813566,981206.9034416747,656.3783660319168
2933,344206.288619,356416.729413,131.0,981169.4192023939,51.05339334172621,16.77641879218012,40.4266,981209.8458023939,1961842.8127032002,41.89108699,981211.3102893839,578.3433885774575,7.800543770971039e-07,38.96211379005438,981208.381316184,575.4144153775414
2933,344206.288619,356416.729413,131.0,981169.4192023939,51.05339334172621,16.77641879218012,40.4266,981209.8458023939,1961842.8127032002,41.89108699,981211.3102893839,578.3433885774575,7.832253298495311e-07,38.962113793225335,981208.3813161871,575.4144153806847
2933,344206.288619,356416.729413,131.0,981169.4192023939,51.05339334172621,16.77641879218012,40.4266,981209.8458023939,1961842.8127032002,41.89108699,981211.3102893839,578.3433885774575,7.863962826019583e-07,38.96211379639629,981208.3813161902,575.4144153838279
2933,344206.288619,356416.729413,131.0,981169.4192023939,51.05339334172621,16.77641879218012,40.4266,981209.8458023939,1961842.8127032002,41.89108699,981211.3102893839,578.3433885774575,7.895672353543857e-07,38.96211379956724,981208.3813161934,575.4144153869711
2933,344206.288619,356416.729413,131.0,981169.4192023939,51.05339334172621,16.77641879218012,40.4266,981209.8458023939,1961842.8127032002,41.89108699,981211.3102893839,578.3433885774575,7.92738188106813e-07,38.962113802738195,981208.3813161966,575.4144153902307
2934,343985.702701,355340.387234,134.0,981168.0372408129,51.04365891033512,16.77373706214341,41.352399999999996,981209.3896408129,1961791.8765796896,42.85042486,981210.8876656729,628.4007267962443,7.959091408592402e-07,39.85437593590913,981207.8916167488,625.4046778720804
2934,343985.702701,355340.387234,134.0,981168.0372408129,51.04365891033512,16.77373706214341,41.352399999999996,981209.3896408129,1961791.8765796896,42.85042486,981210.8876656729,628.4007267962443,7.990800936116675e-07,39.854375939080086,981207.891616752,625.40467787534
2934,343985.702701,355340.387234,134.0,981168.0372408129,51.04365891033512,16.77373706214341,41.352399999999996,981209.3896408129,1961791.8765796896,42.85042486,981210.8876656729,628.4007267962443,8.022510463640948e-07,39.85437594225104,981207.8916167552,625.4046778784832
2934,343985.702701,355340.387234,134.0,981168.0372408129,51.04365891033512,16.77373706214341,41.352399999999996,981209.3896408129,1961791.8765796896,42.85042486,981210.8876656729,628.4007267962443,8.05421999116522e-07,39.85437594542199,981207.8916167583,625.4046778816264
2935,339372.491906,352288.752789,156.381999131263,981157.046306584,51.01495895363655,16.70931697642606,48.25948493190776,981205.305791516,1961639.1431092978,50.007724650975895,981207.054031235,773.2167134531774,8.085929518689492e-07,46.51124602143257,981203.5575526055,769.720234823646
2935,339372.491906,352288.752789,156.381999131263,981157.046306584,51.01495895363655,16.70931697642606,48.25948493190776,981205.305791516,1961639.1431092978,50.007724650975895,981207.054031235,773.2167134531774,8.117639046213763e-07,46.51124602460352,981203.5575526087,769.7202348267892
2935,339372.491906,352288.752789,156.381999131263,981157.046306584,51.01495895363655,16.70931697642606,48.25948493190776,981205.305791516,1961639.1431092978,50.007724650975895,981207.054031235,773.2167134531774,8.149348573738036e-07,46.511246027774476,981203.5575526118,769.7202348299325
2935,339372.491906,352288.752789,156.381999131263,981157.046306584,51.01495895363655,16.70931697642606,48.25948493190776,981205.305791516,1961639.1431092978,50.007724650975895,981207.054031235,773.2167134531774,8.181058101262309e-07,46.51124603094543,981203.557552615,769.7202348330757
2936,343382.690857,351847.1597579999,139.4600862628849,981159.5740253732,51.01209652378497,16.76664943547949,43.03738262072628,981202.611407994,1961621.65057956,44.596447368484085,981204.1704727417,785.1313011755701,8.212767628786583e-07,41.47831869424523,981201.0523440675,782.0131725013489
2936,343382.690857,351847.1597579999,139.4600862628849,981159.5740253732,51.01209652378497,16.76664943547949,43.03738262072628,981202.611407994,1961621.65057956,44.596447368484085,981204.1704727417,785.1313011755701,8.244477156310855e-07,41.478318697416185,981201.0523440706,782.0131725044921
2936,343382.690857,351847.1597579999,139.4600862628849,981159.5740253732,51.01209652378497,16.76664943547949,43.03738262072628,981202.611407994,1961621.65057956,44.596447368484085,981204.1704727417,785.1313011755701,8.276186683835127e-07,41.47831870058714,981201.0523440738,782.0131725076353
2936,343382.690857,351847.1597579999,139.4600862628849,981159.5740253732,51.01209652378497,16.76664943547949,43.03738262072628,981202.611407994,1961621.65057956,44.596447368484085,981204.1704727417,785.1313011755701,8.3078962113594e-07,41.47831870375809,981201.0523440769,782.0131725107785
2936,343382.690857,351847.1597579999,139.4600862628849,981159.5740253732,51.01209652378497,16.76664943547949,43.03738262072628,981202.611407994,1961621.65057956,44.596447368484085,981204.1704727417,785.1313011755701,8.339605738883673e-07,41.478318706929045,981201.0523440802,782.0131725140382
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.371315266407944e-07,42.21233911220508,981202.4041155258,777.3571292490233
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.403024793932217e-07,42.21233911537603,981202.4041155289,777.3571292521665
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.434734321456489e-07,42.212339118546986,981202.4041155322,777.3571292554261
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.466443848980762e-07,42.21233912171794,981202.4041155353,777.3571292585693
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.498153376505035e-07,42.21233912488889,981202.4041155385,777.3571292617125
2937,344317.712202,351948.207148,141.9280394935294,981160.1917764136,51.01325878225122,16.7799286397158,43.79899298770317,981203.9907694013,1961629.037755678,45.38564770033279,981205.5774241139,780.530437837122,8.529862904029308e-07,42.212339128059845,981202.4041155416,777.3571292648558
2938,346260.426479,352379.832774,157.0,981161.5757046123,51.01766139364361,16.80742739092086,48.450199999999995,981210.0259046123,1961657.840202678,50.205348529999995,981211.7810531423,763.9667550765444,8.56157243155358e-07,46.69505232615724,981208.2707569385,760.4564588727662
2938,346260.426479,352379.832774,157.0,981161.5757046123,51.01766139364361,16.80742739092086,48.450199999999995,981210.0259046123,1961657.840202678,50.205348529999995,981211.7810531423,763.9667550765444,8.593281959077852e-07,46.69505232932819,981208.2707569416,760.4564588759094
2938,346260.426479,352379.832774,157.0,981161.5757046123,51.01766139364361,16.80742739092086,48.450199999999995,981210.0259046123,1961657.840202678,50.205348529999995,981211.7810531423,763.9667550765444,8.624991486602125e-07,46.695052332499145,981208.2707569448,760.4564588790527
2938,346260.426479,352379.832774,157.0,981161.5757046123,51.01766139364361,16.80742739092086,48.450199999999995,981210.0259046123,1961657.840202678,50.205348529999995,981211.7810531423,763.9667550765444,8.656701014126398e-07,46.6950523356701,981208.2707569479,760.4564588821959
2938,346260.426479,352379.832774,157.0,981161.5757046123,51.01766139364361,16.80742739092086,48.450199999999995,981210.0259046123,1961657.840202678,50.205348529999995,981211.7810531423,763.9667550765444,8.68841054165067e-07,46.69505233884105,981208.2707569512,760.4564588854555
2939,343941.804136,354076.293618,141.8886619784171,981165.2707944377,51.032284874222,16.77365598762418,43.78684108653952,981209.0576355243,1961732.5869273976,45.373055586508215,981210.6438500242,687.114558150759,8.720120069174943e-07,42.20062745858283,981207.4714218964,683.9421300229151
2939,343941.804136,354076.293618,141.8886619784171,981165.2707944377,51.032284874222,16.77365598762418,43.78684108653952,981209.0576355243,1961732.5869273976,45.373055586508215,981210.6438500242,687.114558150759,8.751829596699216e-07,42.20062746175378,981207.4714218995,683.9421300260583
2939,343941.804136,354076.293618,141.8886619784171,981165.2707944377,51.032284874222,16.77365598762418,43.78684108653952,981209.0576355243,1961732.5869273976,45.373055586508215,981210.6438500242,687.114558150759,8.783539124223489e-07,42.200627464924736,981207.4714219027,683.9421300292015
2939,343941.804136,354076.293618,141.8886619784171,981165.2707944377,51.032284874222,16.77365598762418,43.78684108653952,981209.0576355243,1961732.5869273976,45.373055586508215,981210.6438500242,687.114558150759,8.815248651747761e-07,42.20062746809568,981207.4714219058,683.9421300323447
2948,345490.848261,359477.487688,128.0,981172.5494088932,51.08125196439233,16.79342986983764,39.5008,981212.0502088933,1961989.4149552104,40.93174912,981213.4811580132,436.1164116959553,8.846958179272033e-07,38.06985176469581,981210.6192606579,433.25451434066053
2948,345490.848261,359477.487688,128.0,981172.5494088932,51.08125196439233,16.79342986983764,39.5008,981212.0502088933,1961989.4149552104,40.93174912,981213.4811580132,436.1164116959553,8.878667706796306e-07,38.069851767866766,981210.6192606611,433.25451434380375
2948,345490.848261,359477.487688,128.0,981172.5494088932,51.08125196439233,16.79342986983764,39.5008,981212.0502088933,1961989.4149552104,40.93174912,981213.4811580132,436.1164116959553,8.910377234320578e-07,38.06985177103772,981210.6192606642,433.25451434694696
2948,345490.848261,359477.487688,128.0,981172.5494088932,51.08125196439233,16.79342986983764,39.5008,981212.0502088933,1961989.4149552104,40.93174912,981213.4811580132,436.1164116959553,8.94208676184485e-07,38.06985177420867,981210.6192606675,433.2545143502066
2951,344979.001578,358729.60767,129.0,981172.4019994353,51.07439159998945,16.78644686845411,39.8094,981212.2113994353,1961954.0420431374,41.25152841,981213.6535278453,471.82288414321374,8.973796289369123e-07,38.36727248737962,981210.7692719226,468.93862822058145
2951,344979.001578,358729.60767,129.0,981172.4019994353,51.07439159998945,16.78644686845411,39.8094,981212.2113994353,1961954.0420431374,41.25152841,981213.6535278453,471.82288414321374,9.005505816893395e-07,38.367272490550576,981210.7692719258,468.93862822372466
2951,344979.001578,358729.60767,129.0,981172.4019994353,51.07439159998945,16.78644686845411,39.8094,981212.2113994353,1961954.0420431374,41.25152841,981213.6535278453,471.82288414321374,9.037215344417669e-07,38.36727249372153,981210.769271929,468.9386282269843
2951,344979.001578,358729.60767,129.0,981172.4019994353,51.07439159998945,16.78644686845411,39.8094,981212.2113994353,1961954.0420431374,41.25152841,981213.6535278453,471.82288414321374,9.068924871941941e-07,38.36727249689248,981210.7692719322,468.9386282301275
3200,345922.581384,355882.222204,133.9262308709833,981167.8755060066,51.04905222230256,16.80112295746528,41.32963484678544,981209.2051408534,1961819.6591797597,42.826835020299114,981210.702341027,600.2483021207154,9.100634399466214e-07,39.832435583335204,981207.70794159,597.253902683733
3200,345922.581384,355882.222204,133.9262308709833,981167.8755060066,51.04905222230256,16.80112295746528,41.32963484678544,981209.2051408534,1961819.6591797597,42.826835020299114,981210.702341027,600.2483021207154,9.132343926990486e-07,39.83243558650616,981207.7079415931,597.2539026868762
3200,345922.581384,355882.222204,133.9262308709833,981167.8755060066,51.04905222230256,16.80112295746528,41.32963484678544,981209.2051408534,1961819.6591797597,42.826835020299114,981210.702341027,600.2483021207154,9.164053454514758e-07,39.83243558967711,981207.7079415963,597.2539026900195
3200,345922.581384,355882.222204,133.9262308709833,981167.8755060066,51.04905222230256,16.80112295746528,41.32963484678544,981209.2051408534,1961819.6591797597,42.826835020299114,981210.702341027,600.2483021207154,9.195762982039031e-07,39.832435592848064,981207.7079415995,597.2539026932791
3201,346349.674096,359679.085352,125.0,981172.0207295113,51.08329479558332,16.80559947369196,38.574999999999996,981210.5957295112,1961998.536561763,39.97241124999999,981211.9931407613,424.0523085097084,9.227472509563304e-07,37.177589672747246,981209.198319184,421.2574869324453
3201,346349.674096,359679.085352,125.0,981172.0207295113,51.08329479558332,16.80559947369196,38.574999999999996,981210.5957295112,1961998.536561763,39.97241124999999,981211.9931407613,424.0523085097084,9.259182037087575e-07,37.1775896759182,981209.1983191872,421.25748693558853
3201,346349.674096,359679.085352,125.0,981172.0207295113,51.08329479558332,16.80559947369196,38.574999999999996,981210.5957295112,1961998.536561763,39.97241124999999,981211.9931407613,424.0523085097084,9.290891564611848e-07,37.17758967908915,981209.1983191904,421.25748693884816
3201,346349.674096,359679.085352,125.0,981172.0207295113,51.08329479558332,16.80559947369196,38.574999999999996,981210.5957295112,1961998.536561763,39.97241124999999,981211.9931407613,424.0523085097084,9.322601092136122e-07,37.177589682260106,981209.1983191936,421.2574869419914
3202,347593.013322,352539.336333,150.1751849980901,981161.499038683,51.01945006518632,16.82635045017167,46.3440620904106,981207.8431007734,1961664.9113552081,48.0229140343079,981209.5219527173,752.4536982827121,9.354310619660395e-07,44.66521108194436,981206.164249765,749.0959953303682
3202,347593.013322,352539.336333,150.1751849980901,981161.499038683,51.01945006518632,16.82635045017167,46.3440620904106,981207.8431007734,1961664.9113552081,48.0229140343079,981209.5219527173,752.4536982827121,9.386020147184666e-07,44.66521108511532,981206.1642497681,749.0959953335114
3202,347593.013322,352539.336333,150.1751849980901,981161.499038683,51.01945006518632,16.82635045017167,46.3440620904106,981207.8431007734,1961664.9113552081,48.0229140343079,981209.5219527173,752.4536982827121,9.417729674708939e-07,44.66521108828627,981206.1642497713,749.0959953366546
3202,347593.013322,352539.336333,150.1751849980901,981161.499038683,51.01945006518632,16.82635045017167,46.3440620904106,981207.8431007734,1961664.9113552081,48.0229140343079,981209.5219527173,752.4536982827121,9.449439202233212e-07,44.66521109145722,981206.1642497744,749.0959953397978
3202,347593.013322,352539.336333,150.1751849980901,981161.499038683,51.01945006518632,16.82635045017167,46.3440620904106,981207.8431007734,1961664.9113552081,48.0229140343079,981209.5219527173,752.4536982827121,9.481148729757483e-07,44.66521109462818,981206.1642497777,749.0959953430574
3204,350134.282791,354624.787995,136.7807765794896,981163.9934890554,51.03886432178583,16.86170439476873,42.21054765243049,981206.2040367079,1961763.8332396548,43.739659620237816,981207.7331486756,650.1039457287407,9.512858257281756e-07,40.681436635908995,981204.6749256913,647.0457227444276
3205,348602.582568,358190.981907,127.0,981168.8504929532,51.07051804344945,16.83837393862789,39.1922,981208.0426929533,1961929.8001561281,40.61196983,981209.4624627832,487.70499960845336,9.54456778480603e-07,37.77243112445678,981206.6229240777,484.86546090291813
3205,348602.582568,358190.981907,127.0,981168.8504929532,51.07051804344945,16.83837393862789,39.1922,981208.0426929533,1961929.8001561281,40.61196983,981209.4624627832,487.70499960845336,9.576277312330303e-07,37.77243112762773,981206.6229240808,484.86546090606134
3205,348602.582568,358190.981907,127.0,981168.8504929532,51.07051804344945,16.83837393862789,39.1922,981208.0426929533,1961929.8001561281,40.61196983,981209.4624627832,487.70499960845336,9.607986839854574e-07,37.77243113079869,981206.622924084,484.86546090920456
3205,348602.582568,358190.981907,127.0,981168.8504929532,51.07051804344945,16.83837393862789,39.1922,981208.0426929533,1961929.8001561281,40.61196983,981209.4624627832,487.70499960845336,9.639696367378847e-07,37.77243113396964,981206.6229240872,484.8654609124642
3206,350143.515695,357059.388504,132.5183596411207,981166.9452482244,51.06075099132056,16.86082770218386,40.895165785249844,981207.8404140096,1961878.9626032864,42.37662695800223,981209.3218751824,538.1996859057108,9.67140589490312e-07,39.41370557963805,981206.358953804,535.2367645272752
3206,350143.515695,357059.388504,132.5183596411207,981166.9452482244,51.06075099132056,16.86082770218386,40.895165785249844,981207.8404140096,1961878.9626032864,42.37662695800223,981209.3218751824,538.1996859057108,9.703115422427393e-07,39.413705582809,981206.3589538073,535.2367645305349
3207,349550.655876,358194.1546460001,128.0,981168.294693395,51.07079600932882,16.85189882576488,39.5008,981207.7954933951,1961930.993600273,40.93174912,981209.226442515,486.02833563718013,9.734824949951664e-07,38.06985185348249,981206.3645452486,483.16643837071024
3207,349550.655876,358194.1546460001,128.0,981168.294693395,51.07079600932882,16.85189882576488,39.5008,981207.7954933951,1961930.993600273,40.93174912,981209.226442515,486.02833563718013,9.766534477475937e-07,38.06985185665344,981206.3645452517,483.16643837385345
3208,347896.219781,358183.920438,129.0,981169.5338796444,51.07026770313255,16.82829932414889,39.8094,981209.3432796444,1961929.8032531678,41.25152841,981210.7854080544,490.3254345309688,9.798244005000208e-07,38.367272569824394,981207.9011522142,487.44117869075853
3208,347896.219781,358183.920438,129.0,981169.5338796444,51.07026770313255,16.82829932414889,39.8094,981209.3432796444,1961929.8032531678,41.25152841,981210.7854080544,490.3254345309688,9.829953532524481e-07,38.36727257299535,981207.9011522173,487.44117869390175
3208,347896.219781,358183.920438,129.0,981169.5338796444,51.07026770313255,16.82829932414889,39.8094,981209.3432796444,1961929.8032531678,41.25152841,981210.7854080544,490.3254345309688,9.861663060048755e-07,38.3672725761663,981207.9011522206,487.4411786971614
3208,347896.219781,358183.920438,129.0,981169.5338796444,51.07026770313255,16.82829932414889,39.8094,981209.3432796444,1961929.8032531678,41.25152841,981210.7854080544,490.3254345309688,9.893372587573028e-07,38.36727257933725,981207.9011522237,487.4411787003046
3209,347549.341074,357720.317795,133.0050475312291,981169.5403530158,51.06600848126769,16.8235460324716,41.0453576681373,981210.585710684,1961908.967392383,42.532259665952694,981212.0726126817,513.6909309827024,9.925082115097299e-07,39.55845666283012,981209.0988096786,510.71712797961663
3209,347549.341074,357720.317795,133.0050475312291,981169.5403530158,51.06600848126769,16.8235460324716,41.0453576681373,981210.585710684,1961908.967392383,42.532259665952694,981212.0726126817,513.6909309827024,9.956791642621572e-07,39.55845666600107,981209.0988096817,510.71712798275985
3209,347549.341074,357720.317795,133.0050475312291,981169.5403530158,51.06600848126769,16.8235460324716,41.0453576681373,981210.585710684,1961908.967392383,42.532259665952694,981212.0726126817,513.6909309827024,9.988501170145845e-07,39.558456669172024,981209.098809685,510.7171279860195
3209,347549.341074,357720.317795,133.0050475312291,981169.5403530158,51.06600848126769,16.8235460324716,41.0453576681373,981210.585710684,1961908.967392383,42.532259665952694,981212.0726126817,513.6909309827024,1.0020210697670116e-06,39.55845667234298,981209.0988096881,510.7171279891627
3211,348695.173734,359370.306026,127.0,981169.7698920544,51.08114304260109,16.83920104245624,39.1922,981208.9620920544,1961985.7628616316,40.61196983,981210.3818618844,433.58109230722766,1.005192022519439e-06,37.772431175192025,981207.5423232296,430.7415536524495
3211,348695.173734,359370.306026,127.0,981169.7698920544,51.08114304260109,16.83920104245624,39.1922,981208.9620920544,1961985.7628616316,40.61196983,981210.3818618844,433.58109230722766,1.0083629752718662e-06,37.77243117836297,981207.5423232327,430.7415536555927
3211,348695.173734,359370.306026,127.0,981169.7698920544,51.08114304260109,16.83920104245624,39.1922,981208.9620920544,1961985.7628616316,40.61196983,981210.3818618844,433.58109230722766,1.0115339280242936e-06,37.772431181533925,981207.5423232359,430.74155365873594
3211,348695.173734,359370.306026,127.0,981169.7698920544,51.08114304260109,16.83920104245624,39.1922,981208.9620920544,1961985.7628616316,40.61196983,981210.3818618844,433.58109230722766,1.0147048807767207e-06,37.77243118470488,981207.542323239,430.74155366187915
4502,327277.088984,335608.722956,217.6860600804375,981100.0910408633,50.86154816066682,16.5449015888109,67.17791814082301,981167.2689590041,1960829.413210567,69.61149373541964,981169.7025345988,1507.5582830357598,1.0178758335291478e-06,64.74434356410221,981164.8353844275,1502.6911328644492
4502,327277.088984,335608.722956,217.6860600804375,981100.0910408633,50.86154816066682,16.5449015888109,67.17791814082301,981167.2689590041,1960829.413210567,69.61149373541964,981169.7025345988,1507.5582830357598,1.021046786281575e-06,64.74434356727316,981164.8353844306,1502.6911328675924
4502,327277.088984,335608.722956,217.6860600804375,981100.0910408633,50.86154816066682,16.5449015888109,67.17791814082301,981167.2689590041,1960829.413210567,69.61149373541964,981169.7025345988,1507.5582830357598,1.0242177390340024e-06,64.74434357044412,981164.8353844337,1502.6911328707356
4502,327277.088984,335608.722956,217.6860600804375,981100.0910408633,50.86154816066682,16.5449015888109,67.17791814082301,981167.2689590041,1960829.413210567,69.61149373541964,981169.7025345988,1507.5582830357598,1.0273886917864297e-06,64.74434357361507,981164.8353844369,1502.6911328738788
4502,327277.088984,335608.722956,217.6860600804375,981100.0910408633,50.86154816066682,16.5449015888109,67.17791814082301,981167.2689590041,1960829.413210567,69.61149373541964,981169.7025345988,1507.5582830357598,1.030559644538857e-06,64.74434357678602,981164.8353844401,1502.6911328771384
4503,330037.880751,335430.741556,209.9965579683231,981102.206075978,50.86076711350262,16.58418885747886,64.8049377890245,981167.011013767,1960825.399046807,67.1525502095542,981169.3586261875,1510.970593147329,1.0337305972912843e-06,62.45732640222541,981164.6634023802,1506.2753693399718
4503,330037.880751,335430.741556,209.9965579683231,981102.206075978,50.86076711350262,16.58418885747886,64.8049377890245,981167.011013767,1960825.399046807,67.1525502095542,981169.3586261875,1510.970593147329,1.0369015500437116e-06,62.457326405396365,981164.6634023834,1506.2753693432314
4503,330037.880751,335430.741556,209.9965579683231,981102.206075978,50.86076711350262,16.58418885747886,64.8049377890245,981167.011013767,1960825.399046807,67.1525502095542,981169.3586261875,1510.970593147329,1.0400725027961385e-06,62.45732640856732,981164.6634023866,1506.2753693463746
4503,330037.880751,335430.741556,209.9965579683231,981102.206075978,50.86076711350262,16.58418885747886,64.8049377890245,981167.011013767,1960825.399046807,67.1525502095542,981169.3586261875,1510.970593147329,1.0432434555485659e-06,62.45732641173827,981164.6634023897,1506.2753693495179
4503,330037.880751,335430.741556,209.9965579683231,981102.206075978,50.86076711350262,16.58418885747886,64.8049377890245,981167.011013767,1960825.399046807,67.1525502095542,981169.3586261875,1510.970593147329,1.0464144083009932e-06,62.457326414909225,981164.6634023929,1506.275369352661
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0495853610534205e-06,63.35444544086099,981167.1825417273,1463.9784263407346
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0527563138058478e-06,63.354445444031946,981167.1825417306,1463.9784263439942
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0559272665582751e-06,63.3544454472029,981167.1825417337,1463.9784263471374
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0590982193107024e-06,63.35444545037385,981167.1825417369,1463.9784263502806
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0622691720631295e-06,63.354445453544805,981167.18254174,1463.9784263534239
4504,328676.340851,336508.872561,213.012888010642,981103.8280962865,50.8700545589649,16.56434965982722,65.73577724008412,981169.5638735266,1960872.7679889132,68.1171100888926,981171.9452063754,1468.7410909888567,1.0654401248155566e-06,63.35444545671576,981167.1825417433,1463.9784263566835
4505,329078.658458,337641.893433,206.9860060741921,981106.5516602242,50.88035651500201,16.5695338845645,63.87588147449568,981170.4275416987,1960923.7162976055,66.18983806234084,981172.7414982866,1419.4527423797408,1.068611077567984e-06,61.5619259552616,981168.1135861794,1414.8248302725842
4505,329078.658458,337641.893433,206.9860060741921,981106.5516602242,50.88035651500201,16.5695338845645,63.87588147449568,981170.4275416987,1960923.7162976055,66.18983806234084,981172.7414982866,1419.4527423797408,1.0717820303204113e-06,61.56192595843255,981168.1135861826,1414.8248302757274
4505,329078.658458,337641.893433,206.9860060741921,981106.5516602242,50.88035651500201,16.5695338845645,63.87588147449568,981170.4275416987,1960923.7162976055,66.18983806234084,981172.7414982866,1419.4527423797408,1.0749529830728386e-06,61.56192596160351,981168.1135861858,1414.824830278987
4505,329078.658458,337641.893433,206.9860060741921,981106.5516602242,50.88035651500201,16.5695338845645,63.87588147449568,981170.4275416987,1960923.7162976055,66.18983806234084,981172.7414982866,1419.4527423797408,1.0781239358252657e-06,61.56192596477446,981168.113586189,1414.8248302821303
4505,329078.658458,337641.893433,206.9860060741921,981106.5516602242,50.88035651500201,16.5695338845645,63.87588147449568,981170.4275416987,1960923.7162976055,66.18983806234084,981172.7414982866,1419.4527423797408,1.081294888577693e-06,61.56192596794541,981168.1135861921,1414.8248302852735
4506,331353.287493,337246.446088,193.5179089409017,981106.7891595885,50.87747114678993,16.60203068297958,59.71962669916226,981166.5087862876,1960905.7314422717,61.8830195234062,981168.672179112,1429.4495231277542,1.0844658413301203e-06,57.55623495938417,981164.3453945479,1425.1227385636885
4506,331353.287493,337246.446088,193.5179089409017,981106.7891595885,50.87747114678993,16.60203068297958,59.71962669916226,981166.5087862876,1960905.7314422717,61.8830195234062,981168.672179112,1429.4495231277542,1.0876367940825474e-06,57.55623496255512,981164.345394551,1425.1227385668317
4506,331353.287493,337246.446088,193.5179089409017,981106.7891595885,50.87747114678993,16.60203068297958,59.71962669916226,981166.5087862876,1960905.7314422717,61.8830195234062,981168.672179112,1429.4495231277542,1.0908077468349747e-06,57.55623496572608,981164.3453945542,1425.122738569975
4506,331353.287493,337246.446088,193.5179089409017,981106.7891595885,50.87747114678993,16.60203068297958,59.71962669916226,981166.5087862876,1960905.7314422717,61.8830195234062,981168.672179112,1429.4495231277542,1.093978699587402e-06,57.55623496889702,981164.3453945575,1425.1227385732345
4507,324764.601977,333618.578744,220.81002447277,981090.1870946174,50.84290652253133,16.51017762320572,68.14197355229682,981158.3290681697,1960731.486207618,70.61047285078502,981160.7975674681,1587.6404280199204,1.0971496523398294e-06,65.67347535095827,981155.8605699684,1582.7034305201378
4507,324764.601977,333618.578744,220.81002447277,981090.1870946174,50.84290652253133,16.51017762320572,68.14197355229682,981158.3290681697,1960731.486207618,70.61047285078502,981160.7975674681,1587.6404280199204,1.1003206050922565e-06,65.67347535412922,981155.8605699715,1582.703430523281
